date,venue,round,round_label,season,home_team,home_score,home_margin,home_win_odds,home_win_paid,home_line_odds,home_line_paid,away_team,away_score,away_margin,away_win_odds,away_win_paid,away_line_odds,away_line_paid
2013-05-25,AAMI,9.0,2013 Round 9,2013,Power,68,-48,5.15,0.00,+26.5,0.00,Cats,116,+48,1.18,1.18,-26.5,1.91
2013-05-25,Showground,9.0,2013 Round 9,2013,Giants,55,-100,11.00,0.00,+67.5,0.00,Eagles,155,+100,1.05,1.05,-67.5,1.91
2013-05-25,Marvel,9.0,2013 Round 9,2013,Saints,101,-9,1.20,0.00,-31.5,0.00,Bulldogs,110,+9,4.50,4.50,+31.5,1.91
2013-05-25,Gabba,9.0,2013 Round 9,2013,Lions,85,-13,2.90,0.00,+15.5,1.91,Blues,98,+13,1.43,1.43,-15.5,0.00
2013-05-25,MCG,9.0,2013 Round 9,2013,Tigers,62,-29,2.08,0.00,+3.5,0.00,Bombers,91,+29,1.78,1.78,-3.5,1.91
2013-05-26,MCG,9.0,2013 Round 9,2013,Hawks,118,+26,1.02,1.02,-64.5,0.00,Suns,92,-26,15.00,0.00,+64.5,1.91
2013-05-26,Domain,9.0,2013 Round 9,2013,Dockers,130,+90,1.02,1.02,-62.5,1.91,Demons,40,-90,15.00,0.00,+62.5,0.00
2013-05-26,Marvel,9.0,2013 Round 9,2013,Kangaroos,124,-1,1.46,0.00,-14.5,0.00,Crows,125,+1,2.80,2.80,+14.5,1.91
2013-05-31,Gabba,10.0,2013 Round 10,2013,Lions,51,-49,4.75,0.00,+28.5,0.00,Magpies,100,+49,1.20,1.20,-28.5,1.91
2013-06-01,AAMI,10.0,2013 Round 10,2013,Crows,59,-7,1.85,0.00,-2.5,0.00,Dockers,66,+7,2.00,2.00,+2.5,1.91
2013-06-01,Marvel,10.0,2013 Round 10,2013,Blues,148,+94,1.01,1.01,-80.5,1.91,Giants,54,-94,21.00,0.00,+80.5,0.00
2013-06-01,SCG,10.0,2013 Round 10,2013,Swans,115,+44,1.56,1.56,-10.5,1.91,Bombers,71,-44,2.50,0.00,+10.5,0.00
2013-06-01,TIO,10.0,2013 Round 10,2013,Bulldogs,67,+9,2.80,2.80,+14.5,1.91,Power,58,-9,1.46,0.00,-14.5,0.00
2013-06-01,GMHBA,10.0,2013 Round 10,2013,Cats,123,+52,1.03,1.03,-52.5,0.00,Suns,71,-52,14.00,0.00,+52.5,1.91
2013-06-02,MCG,10.0,2013 Round 10,2013,Demons,48,-95,18.00,0.00,+88.5,0.00,Hawks,143,+95,1.01,1.01,-88.5,1.91
2013-06-02,Marvel,10.0,2013 Round 10,2013,Kangaroos,133,+68,1.20,1.20,-29.5,1.91,Saints,65,-68,4.75,0.00,+29.5,0.00
2013-06-03,Domain,10.0,2013 Round 10,2013,Eagles,62,-41,1.26,0.00,-23.5,0.00,Tigers,103,+41,4.00,4.00,+23.5,1.91
2013-06-07,MCG,11.0,2013 Round 11,2013,Bombers,77,+5,1.83,1.83,-2.5,1.91,Blues,72,-5,2.02,0.00,+2.5,0.00
2013-06-08,Showground,11.0,2013 Round 11,2013,Giants,98,-59,21.00,0.00,+83.5,1.91,Cats,157,+59,1.01,1.01,-83.5,0.00
2013-06-08,AAMI,11.0,2013 Round 11,2013,Crows,50,-77,2.65,0.00,+9.5,0.00,Swans,127,+77,1.50,1.50,-9.5,1.91
2013-06-08,Metricon,11.0,2013 Round 11,2013,Suns,66,+15,3.60,3.60,+19.5,1.91,Kangaroos,51,-15,1.31,0.00,-19.5,0.00
2013-06-09,Marvel,11.0,2013 Round 11,2013,Saints,80,-4,2.80,0.00,+15.5,1.91,Eagles,84,+4,1.46,1.46,-15.5,0.00
2013-06-10,MCG,11.0,2013 Round 11,2013,Demons,39,-83,14.00,0.00,+70.5,0.00,Magpies,122,+83,1.03,1.03,-70.5,1.91
2013-06-14,Marvel,12.0,2013 Round 12,2013,Blues,87,-15,4.25,0.00,+25.5,1.91,Hawks,102,+15,1.24,1.24,-25.5,0.00
2013-06-15,MCG,12.0,2013 Round 12,2013,Tigers,110,+38,1.38,1.38,-17.5,1.91,Crows,72,-38,3.15,0.00,+17.5,0.00
2013-06-15,Domain,12.0,2013 Round 12,2013,Dockers,86,+40,1.07,1.07,-46.5,0.00,Lions,46,-40,9.25,0.00,+46.5,1.91
2013-06-15,Marvel,12.0,2013 Round 12,2013,Bombers,115,+43,1.15,1.15,-36.5,1.91,Suns,72,-43,5.80,0.00,+36.5,0.00
2013-06-16,Showground,12.0,2013 Round 12,2013,Giants,50,-75,4.00,0.00,+28.5,0.00,Power,125,+75,1.26,1.26,-28.5,1.91
2013-06-16,Marvel,12.0,2013 Round 12,2013,Magpies,99,+34,1.11,1.11,-35.5,0.00,Bulldogs,65,-34,7.00,0.00,+35.5,1.91
2013-06-21,Marvel,13.0,2013 Round 13,2013,Hawks,123,+20,1.18,1.18,-30.5,0.00,Eagles,103,-20,5.15,0.00,+30.5,1.91
2013-06-22,AAMI,13.0,2013 Round 13,2013,Power,72,+18,8.25,8.25,+37.5,1.91,Swans,54,-18,1.08,0.00,-37.5,0.00
2013-06-22,MCG,13.0,2013 Round 13,2013,Saints,104,+35,1.13,1.13,-38.5,0.00,Demons,69,-35,6.40,0.00,+38.5,1.91
2013-06-22,Marvel,13.0,2013 Round 13,2013,Bulldogs,61,-60,7.50,0.00,+39.5,0.00,Tigers,121,+60,1.10,1.10,-39.5,1.91
2013-06-23,Domain,13.0,2013 Round 13,2013,Dockers,67,+38,1.38,1.38,-16.5,1.91,Kangaroos,29,-38,3.15,0.00,+16.5,0.00
2013-06-23,Gabba,13.0,2013 Round 13,2013,Lions,103,+5,5.50,5.50,+27.5,1.91,Cats,98,-5,1.16,0.00,-27.5,0.00
2013-06-27,Domain,14.0,2013 Round 14,2013,Eagles,91,-7,2.20,0.00,+6.5,0.00,Bombers,98,+7,1.70,1.70,-6.5,1.91
2013-06-28,SCG,14.0,2013 Round 14,2013,Swans,65,+22,1.42,1.42,-15.5,1.91,Blues,43,-22,2.95,0.00,+15.5,0.00
2013-06-29,Metricon,14.0,2013 Round 14,2013,Suns,83,-28,2.40,0.00,+10.5,0.00,Crows,111,+28,1.60,1.60,-10.5,1.91
2013-06-29,AAMI,14.0,2013 Round 14,2013,Power,86,+35,2.95,2.95,+14.5,1.91,Magpies,51,-35,1.42,0.00,-14.5,0.00
2013-06-29,GMHBA,14.0,2013 Round 14,2013,Cats,85,+41,1.36,1.36,-16.5,1.91,Dockers,44,-41,3.25,0.00,+16.5,0.00
2013-06-29,MCG,14.0,2013 Round 14,2013,Demons,103,+3,4.00,4.00,+27.5,1.91,Bulldogs,100,-3,1.26,0.00,-27.5,0.00
2013-06-30,UTAS,14.0,2013 Round 14,2013,Hawks,143,+58,1.07,1.07,-44.5,1.91,Lions,85,-58,9.25,0.00,+44.5,0.00
2013-06-30,Marvel,14.0,2013 Round 14,2013,Kangaroos,130,+86,1.01,1.01,-82.5,1.91,Giants,44,-86,21.00,0.00,+82.5,0.00
2013-06-30,MCG,14.0,2013 Round 14,2013,Tigers,119,+64,1.18,1.18,-33.5,1.91,Saints,55,-64,5.00,0.00,+33.5,0.00
2013-07-05,MCG,15.0,2013 Round 15,2013,Blues,77,-41,1.57,0.00,-9.5,0.00,Magpies,118,+41,2.45,2.45,+9.5,1.91
2013-07-06,Canberra,15.0,2013 Round 15,2013,Giants,83,-4,4.50,0.00,+33.5,1.91,Bulldogs,87,+4,1.22,1.22,-33.5,0.00
2013-07-06,Marvel,15.0,2013 Round 15,2013,Kangaroos,128,+62,2.70,2.70,+13.5,1.91,Tigers,66,-62,1.48,0.00,-13.5,0.00
2013-07-06,Gabba,15.0,2013 Round 15,2013,Lions,116,+33,1.28,1.28,-22.5,1.91,Suns,83,-33,3.75,0.00,+22.5,0.00
2013-07-06,AAMI,15.0,2013 Round 15,2013,Crows,69,-6,1.55,0.00,-9.5,0.00,Eagles,75,+6,2.50,2.50,+9.5,1.91
2013-07-06,MCG,15.0,2013 Round 15,2013,Cats,82,+10,2.40,2.40,+7.5,1.91,Hawks,72,-10,1.60,0.00,-7.5,0.00
2013-07-07,MCG,15.0,2013 Round 15,2013,Demons,85,-31,15.00,0.00,+59.5,1.91,Swans,116,+31,1.02,1.02,-59.5,0.00
2013-07-07,Domain,15.0,2013 Round 15,2013,Dockers,100,+30,1.03,1.03,-57.5,0.00,Saints,70,-30,14.00,0.00,+57.5,1.91
2013-07-07,Marvel,15.0,2013 Round 15,2013,Bombers,118,+30,1.33,1.33,-21.5,1.91,Power,88,-30,3.40,0.00,+21.5,0.00
2013-07-12,MCG,16.0,2013 Round 16,2013,Magpies,111,+27,1.16,1.16,-30.5,0.00,Crows,84,-27,5.50,0.00,+30.5,1.91
2013-07-13,AAMI,16.0,2013 Round 16,2013,Power,79,-45,3.20,0.00,+17.5,0.00,Hawks,124,+45,1.37,1.37,-17.5,1.91
2013-07-13,GMHBA,16.0,2013 Round 16,2013,Cats,98,+68,1.01,1.01,-63.5,1.91,Demons,30,-68,21.00,0.00,+63.5,0.00
2013-07-13,Cazaly's,16.0,2013 Round 16,2013,Tigers,53,+9,1.23,1.23,-26.5,0.00,Suns,44,-9,4.30,0.00,+26.5,1.91
2013-07-13,Marvel,16.0,2013 Round 16,2013,Blues,110,+36,1.38,1.38,-18.5,1.91,Saints,74,-36,3.15,0.00,+18.5,0.00
2013-07-13,Gabba,16.0,2013 Round 16,2013,Lions,117,+12,2.95,2.95,+15.5,1.91,Kangaroos,105,-12,1.42,0.00,-15.5,0.00
2013-07-14,SCG,16.0,2013 Round 16,2013,Swans,171,+129,1.01,1.01,-80.5,1.91,Giants,42,-129,17.00,0.00,+80.5,0.00
2013-07-14,Domain,16.0,2013 Round 16,2013,Eagles,93,-28,2.90,0.00,+15.5,0.00,Dockers,121,+28,1.43,1.43,-15.5,1.91
2013-07-14,Marvel,16.0,2013 Round 16,2013,Bulldogs,90,-31,7.50,0.00,+41.5,1.91,Bombers,121,+31,1.10,1.10,-41.5,0.00
2013-07-19,Marvel,17.0,2013 Round 17,2013,Kangaroos,108,-1,1.62,0.00,-7.5,0.00,Blues,109,+1,2.35,2.35,+7.5,1.91
2013-07-20,UTAS,17.0,2013 Round 17,2013,Hawks,95,+19,1.04,1.04,-56.5,0.00,Bulldogs,76,-19,12.00,0.00,+56.5,1.91
2013-07-20,Showground,17.0,2013 Round 17,2013,Giants,77,-39,15.00,0.00,+69.5,1.91,Bombers,116,+39,1.02,1.02,-69.5,0.00
2013-07-20,Metricon,17.0,2013 Round 17,2013,Suns,85,+7,5.25,5.25,+27.5,1.91,Magpies,78,-7,1.17,0.00,-27.5,0.00
2013-07-20,TIO,17.0,2013 Round 17,2013,Demons,75,-19,3.65,0.00,+24.5,1.91,Lions,94,+19,1.30,1.30,-24.5,0.00
2013-07-20,Marvel,17.0,2013 Round 17,2013,Saints,92,-5,2.22,0.00,+4.5,0.00,Power,97,+5,1.68,1.68,-4.5,1.91
2013-07-21,MCG,17.0,2013 Round 17,2013,Tigers,84,+27,1.72,1.72,-5.5,1.91,Dockers,57,-27,2.15,0.00,+5.5,0.00
2013-07-21,Domain,17.0,2013 Round 17,2013,Eagles,79,-34,2.60,0.00,+11.5,0.00,Swans,113,+34,1.52,1.52,-11.5,1.91
2013-07-21,AAMI,17.0,2013 Round 17,2013,Crows,94,+2,4.25,4.25,+24.5,1.91,Cats,92,-2,1.23,0.00,-24.5,0.00
2013-07-26,Marvel,18.0,2013 Round 18,2013,Bombers,87,-56,3.45,0.00,+22.5,0.00,Hawks,143,+56,1.32,1.32,-22.5,1.91
2013-07-27,Metricon,18.0,2013 Round 18,2013,Suns,77,-43,3.00,0.00,+16.5,0.00,Blues,120,+43,1.41,1.41,-16.5,1.91
2013-07-27,Marvel,18.0,2013 Round 18,2013,Demons,28,-122,15.00,0.00,+62.5,0.00,Kangaroos,150,+122,1.02,1.02,-62.5,1.91
2013-07-27,MCG,18.0,2013 Round 18,2013,Magpies,106,+40,1.01,1.01,-86.5,0.00,Giants,66,-40,21.00,0.00,+86.5,1.91
2013-07-27,Domain,18.0,2013 Round 18,2013,Dockers,75,+22,1.26,1.26,-24.5,0.00,Crows,53,-22,4.00,0.00,+24.5,1.91
2013-07-27,GMHBA,18.0,2013 Round 18,2013,Cats,137,+101,1.07,1.07,-43.5,1.91,Saints,36,-101,9.00,0.00,+43.5,0.00
2013-07-28,AAMI,18.0,2013 Round 18,2013,Power,71,+9,1.35,1.35,-19.5,0.00,Lions,62,-9,3.30,0.00,+19.5,1.91
2013-07-28,Marvel,18.0,2013 Round 18,2013,Bulldogs,111,+22,2.55,2.55,+11.5,1.91,Eagles,89,-22,1.54,0.00,-11.5,0.00
2013-07-28,SCG,18.0,2013 Round 18,2013,Swans,110,+47,1.28,1.28,-22.5,1.91,Tigers,63,-47,3.80,0.00,+22.5,0.00
2013-08-02,Marvel,19.0,2013 Round 19,2013,Kangaroos,96,+10,3.50,3.50,+21.5,1.91,Cats,86,-10,1.32,0.00,-21.5,0.00
2013-08-03,Showground,19.0,2013 Round 19,2013,Giants,124,+37,1.60,1.60,-7.5,1.91,Demons,87,-37,2.40,0.00,+7.5,0.00
2013-08-03,MCG,19.0,2013 Round 19,2013,Hawks,66,-41,1.20,0.00,-28.5,0.00,Tigers,107,+41,4.60,4.60,+28.5,1.91
2013-08-03,Domain,19.0,2013 Round 19,2013,Eagles,130,+17,1.42,1.42,-15.5,1.91,Suns,113,-17,2.90,0.00,+15.5,0.00
2013-08-03,Gabba,19.0,2013 Round 19,2013,Lions,108,+31,1.24,1.24,-25.5,1.91,Saints,77,-31,4.25,0.00,+25.5,0.00
2013-08-03,Marvel,19.0,2013 Round 19,2013,Blues,80,-36,1.85,0.00,-2.5,0.00,Dockers,116,+36,2.00,2.00,+2.5,1.91
2013-08-04,Marvel,19.0,2013 Round 19,2013,Bulldogs,99,-35,8.00,0.00,+44.5,1.91,Swans,134,+35,1.09,1.09,-44.5,0.00
2013-08-04,AAMI,19.0,2013 Round 19,2013,Crows,103,-4,2.00,0.00,+2.5,0.00,Power,107,+4,1.83,1.83,-2.5,1.91
2013-08-04,MCG,19.0,2013 Round 19,2013,Magpies,133,+79,1.83,1.83,-2.5,1.91,Bombers,54,-79,2.00,0.00,+2.5,0.00
2013-08-09,Marvel,20.0,2013 Round 20,2013,Saints,56,-46,14.00,0.00,+54.5,1.91,Hawks,102,+46,1.03,1.03,-54.5,0.00
2013-08-10,MCG,20.0,2013 Round 20,2013,Tigers,97,+23,1.17,1.17,-33.5,0.00,Lions,74,-23,5.20,0.00,+33.5,1.91
2013-08-10,GMHBA,20.0,2013 Round 20,2013,Cats,129,+25,1.11,1.11,-42.5,0.00,Power,104,-25,7.25,0.00,+42.5,1.91
2013-08-10,Marvel,20.0,2013 Round 20,2013,Blues,89,-28,1.40,0.00,-18.5,0.00,Bulldogs,117,+28,3.05,3.05,+18.5,1.91
2013-08-10,Metricon,20.0,2013 Round 20,2013,Suns,90,+13,1.10,1.10,-42.5,0.00,Demons,77,-13,7.50,0.00,+42.5,1.91
2013-08-10,ANZ,20.0,2013 Round 20,2013,Swans,71,-29,1.42,0.00,-17.5,0.00,Magpies,100,+29,2.95,2.95,+17.5,1.91
2013-08-11,Marvel,20.0,2013 Round 20,2013,Bombers,67,-53,1.43,0.00,-16.5,0.00,Eagles,120,+53,2.90,2.90,+16.5,1.91
2013-08-11,Domain,20.0,2013 Round 20,2013,Dockers,157,+113,1.01,1.01,-78.5,1.91,Giants,44,-113,19.00,0.00,+78.5,0.00
2013-08-11,AAMI,20.0,2013 Round 20,2013,Crows,79,+9,2.05,2.05,+3.5,1.91,Kangaroos,70,-9,1.80,0.00,-3.5,0.00
2013-08-16,MCG,21.0,2013 Round 21,2013,Hawks,119,+35,1.52,1.52,-12.5,1.91,Magpies,84,-35,2.60,0.00,+12.5,0.00
2013-08-17,AAMI,21.0,2013 Round 21,2013,Power,113,+17,1.18,1.18,-30.5,0.00,Suns,96,-17,5.00,0.00,+30.5,1.91
2013-08-17,MCG,21.0,2013 Round 21,2013,Tigers,96,-10,1.26,0.00,-25.5,0.00,Blues,106,+10,4.00,4.00,+25.5,1.91
2013-08-17,Marvel,21.0,2013 Round 21,2013,Bombers,70,-45,3.25,0.00,+22.5,0.00,Kangaroos,115,+45,1.35,1.35,-22.5,1.91
2013-08-17,Domain,21.0,2013 Round 21,2013,Eagles,41,-66,2.75,0.00,+14.5,0.00,Cats,107,+66,1.46,1.46,-14.5,1.91
2013-08-17,Gabba,21.0,2013 Round 21,2013,Lions,123,+60,1.06,1.06,-61.5,0.00,Giants,63,-60,10.00,0.00,+61.5,1.91
2013-08-18,MCG,21.0,2013 Round 21,2013,Demons,38,-95,17.00,0.00,+66.5,0.00,Dockers,133,+95,1.01,1.01,-66.5,1.91
2013-08-18,SCG,21.0,2013 Round 21,2013,Swans,118,+59,1.02,1.02,-60.5,0.00,Saints,59,-59,16.00,0.00,+60.5,1.91
2013-08-18,Marvel,21.0,2013 Round 21,2013,Bulldogs,131,+17,2.05,2.05,+3.5,1.91,Crows,114,-17,1.80,0.00,-3.5,0.00
2013-08-23,MCG,22.0,2013 Round 22,2013,Magpies,101,+62,1.14,1.14,-34.5,1.91,Eagles,39,-62,6.00,0.00,+34.5,0.00
2013-08-24,AAMI,22.0,2013 Round 22,2013,Crows,120,+68,1.02,1.02,-61.5,1.91,Demons,52,-68,17.00,0.00,+61.5,0.00
2013-08-24,Marvel,22.0,2013 Round 22,2013,Kangaroos,103,-14,3.60,0.00,+20.5,1.91,Hawks,117,+14,1.30,1.30,-20.5,0.00
2013-08-24,GMHBA,22.0,2013 Round 22,2013,Cats,92,+44,1.43,1.43,-14.5,1.91,Swans,48,-44,2.90,0.00,+14.5,0.00
2013-08-24,Domain,22.0,2013 Round 22,2013,Dockers,134,+74,1.15,1.15,-35.5,1.91,Power,60,-74,5.75,0.00,+35.5,0.00
2013-08-24,MCG,22.0,2013 Round 22,2013,Blues,76,-6,1.45,0.00,-18.5,0.00,Bombers,82,+6,2.85,2.85,+18.5,1.91
2013-08-25,Marvel,22.0,2013 Round 22,2013,Saints,116,+46,1.72,1.72,-5.5,1.91,Suns,70,-46,2.17,0.00,+5.5,0.00
2013-08-25,Showground,22.0,2013 Round 22,2013,Giants,42,-121,15.00,0.00,+62.5,0.00,Tigers,163,+121,1.02,1.02,-62.5,1.91
2013-08-25,Gabba,22.0,2013 Round 22,2013,Lions,100,+7,1.60,1.60,-10.5,0.00,Bulldogs,93,-7,2.40,0.00,+10.5,1.91
2013-08-30,ANZ,23.0,2013 Round 23,2013,Swans,100,-12,2.60,0.00,+12.5,1.91,Hawks,112,+12,1.50,1.50,-12.5,0.00
2013-08-31,Marvel,23.0,2013 Round 23,2013,Saints,112,+71,1.67,1.67,-5.5,1.91,Dockers,41,-71,2.25,0.00,+5.5,0.00
2013-08-31,GMHBA,23.0,2013 Round 23,2013,Cats,112,+1,1.03,1.03,-57.5,0.00,Lions,111,-1,14.00,0.00,+57.5,1.91
2013-08-31,AAMI,23.0,2013 Round 23,2013,Power,103,-1,1.89,0.00,-1.5,0.00,Blues,104,+1,1.93,1.93,-1.5,0.00
2013-08-31,Domain,23.0,2013 Round 23,2013,Eagles,43,-86,1.91,0.00,-1.5,0.00,Crows,129,+86,1.91,1.91,-1.5,1.93
2013-08-31,MCG,23.0,2013 Round 23,2013,Bombers,65,-39,2.80,0.00,+18.5,0.00,Tigers,104,+39,1.45,1.45,-18.5,1.91
2013-09-01,Metricon,23.0,2013 Round 23,2013,Suns,146,+83,1.07,1.07,-48.5,1.91,Giants,63,-83,9.00,0.00,+48.5,0.00
2013-09-01,MCG,23.0,2013 Round 23,2013,Magpies,114,-11,1.60,0.00,-8.5,0.00,Kangaroos,125,+11,2.40,2.40,+8.5,1.91
2013-09-01,Marvel,23.0,2013 Round 23,2013,Bulldogs,107,+20,1.07,1.07,-46.5,0.00,Demons,87,-20,9.00,0.00,+46.5,1.91
2013-09-06,MCG,24.0,2013 Finals Week 1,2013,Hawks,105,+54,1.60,1.60,-10.5,1.91,Swans,51,-54,2.40,0.00,+10.5,0.00
2013-09-07,GMHBA,24.0,2013 Finals Week 1,2013,Cats,72,-15,1.38,0.00,-16.5,0.00,Dockers,87,+15,3.15,3.15,+16.5,1.91
2013-09-07,MCG,24.0,2013 Finals Week 1,2013,Magpies,63,-24,1.21,0.00,-29.5,0.00,Power,87,+24,4.60,4.60,+29.5,1.91
2013-09-08,MCG,24.0,2013 Finals Week 1,2013,Tigers,96,-20,1.47,0.00,-13.5,0.00,Blues,116,+20,2.80,2.80,+13.5,1.91
2013-09-13,MCG,25.0,2013 Finals Week 2,2013,Cats,96,+16,1.20,1.20,-28.5,0.00,Power,80,-16,4.80,0.00,+28.5,1.91
2013-09-14,ANZ,25.0,2013 Finals Week 2,2013,Swans,86,+24,1.38,1.38,-18.5,1.91,Blues,62,-24,3.15,0.00,+18.5,0.00
2013-09-20,MCG,26.0,2013 Finals Week 3,2013,Hawks,102,+5,1.48,1.48,-11.5,0.00,Cats,97,-5,2.60,0.00,+11.5,1.90
2013-09-21,Domain,26.0,2013 Finals Week 3,2013,Dockers,99,+25,1.30,1.30,-22.5,1.91,Swans,74,-25,3.65,0.00,+22.5,0.00
2013-09-28,MCG,27.0,2013 Grand Final,2013,Hawks,77,+15,1.62,1.62,-8.5,1.92,Dockers,62,-15,2.30,0.00,+8.5,0.00
2012-03-24,ANZ,1.0,2012 Round 1,2012,Giants,37,-63,26.00,0.00,+88.5,1.91,Swans,100,+63,1.01,1.01,-88.5,0.00
2012-03-29,MCG,1.0,2012 Round 1,2012,Tigers,81,-44,2.57,0.00,+13.5,0.00,Blues,125,+44,1.55,1.55,-13.5,1.91
2012-03-30,MCG,1.0,2012 Round 1,2012,Hawks,137,+22,1.65,1.65,-7.5,1.91,Magpies,115,-22,2.32,0.00,+7.5,0.00
2012-03-31,MCG,1.0,2012 Round 1,2012,Demons,78,-41,1.45,0.00,-15.5,0.00,Lions,119,+41,2.90,2.90,+15.5,1.91
2012-03-31,Metricon,1.0,2012 Round 1,2012,Suns,68,-69,4.60,0.00,+27.5,0.00,Crows,137,+69,1.22,1.22,-27.5,1.91
2012-03-31,Domain,1.0,2012 Round 1,2012,Dockers,105,+4,2.20,2.20,+6.5,1.91,Cats,101,-4,1.72,0.00,-6.5,0.00
2012-03-31,Marvel,1.0,2012 Round 1,2012,Kangaroos,102,-2,2.10,0.00,+3.5,1.91,Bombers,104,+2,1.80,1.80,-3.5,0.00
2012-04-01,Marvel,1.0,2012 Round 1,2012,Bulldogs,87,-49,2.32,0.00,+8.5,0.00,Eagles,136,+49,1.65,1.65,-8.5,1.91
2012-04-01,AAMI,1.0,2012 Round 1,2012,Power,89,+4,3.05,3.05,+17.5,1.91,Saints,85,-4,1.40,0.00,-17.5,0.00
2012-04-05,Gabba,2.0,2012 Round 2,2012,Lions,63,-91,3.50,0.00,+20.5,0.00,Blues,154,+91,1.30,1.30,-20.5,1.91
2012-04-07,Marvel,2.0,2012 Round 2,2012,Bombers,111,+25,1.24,1.24,-25.5,0.00,Power,86,-25,4.35,0.00,+25.5,1.91
2012-04-07,SCG,2.0,2012 Round 2,2012,Swans,94,+13,1.67,1.67,-6.5,1.91,Dockers,81,-13,2.30,0.00,+6.5,0.00
2012-04-07,Domain,2.0,2012 Round 2,2012,Eagles,166,+108,1.05,1.05,-53.5,1.91,Demons,58,-108,12.00,0.00,+53.5,0.00
2012-04-07,AAMI,2.0,2012 Round 2,2012,Crows,82,+18,1.25,1.25,-28.5,0.00,Bulldogs,64,-18,4.25,0.00,+28.5,1.91
2012-04-07,MCG,2.0,2012 Round 2,2012,Magpies,85,+21,1.14,1.14,-34.5,0.00,Tigers,64,-21,6.35,0.00,+34.5,1.91
2012-04-08,Blundstone,2.0,2012 Round 2,2012,Kangaroos,183,+129,1.02,1.02,-76.5,1.91,Giants,54,-129,19.00,0.00,+76.5,0.00
2012-04-08,Marvel,2.0,2012 Round 2,2012,Saints,139,+92,1.06,1.06,-52.5,1.91,Suns,47,-92,11.00,0.00,+52.5,0.00
2012-04-09,MCG,2.0,2012 Round 2,2012,Cats,92,+2,2.50,2.50,+12.5,1.91,Hawks,90,-2,1.55,0.00,-12.5,0.00
2012-04-13,MCG,3.0,2012 Round 3,2012,Blues,122,+60,1.80,1.80,-3.5,1.91,Magpies,62,-60,2.05,0.00,+3.5,0.00
2012-04-14,AAMI,3.0,2012 Round 3,2012,Power,83,-22,2.67,0.00,+13.5,0.00,Swans,105,+22,1.47,1.47,-13.5,1.91
2012-04-14,MCG,3.0,2012 Round 3,2012,Tigers,133,+59,1.17,1.17,-30.5,1.91,Demons,74,-59,5.00,0.00,+30.5,0.00
2012-04-14,Domain,3.0,2012 Round 3,2012,Dockers,64,+29,1.08,1.08,-44.5,0.00,Lions,35,-29,8.00,0.00,+44.5,1.91
2012-04-14,Metricon,3.0,2012 Round 3,2012,Suns,88,-17,9.50,0.00,+53.5,1.91,Bombers,105,+17,1.06,1.06,-53.5,0.00
2012-04-14,Marvel,3.0,2012 Round 3,2012,Bulldogs,40,-63,2.60,0.00,+12.5,0.00,Saints,103,+63,1.50,1.50,-12.5,1.91
2012-04-15,Blacktown,3.0,2012 Round 3,2012,Giants,69,-81,26.00,0.00,+97.5,1.91,Eagles,150,+81,1.01,1.01,-97.5,0.00
2012-04-15,MCG,3.0,2012 Round 3,2012,Hawks,140,+56,1.20,1.20,-29.5,1.91,Crows,84,-56,4.75,0.00,+29.5,0.00
2012-04-15,Marvel,3.0,2012 Round 3,2012,Kangaroos,131,+17,4.35,4.35,+27.5,1.91,Cats,114,-17,1.21,0.00,-27.5,0.00
2012-04-20,Marvel,4.0,2012 Round 4,2012,Saints,79,-13,1.44,0.00,-16.5,0.00,Dockers,92,+13,2.85,2.85,+16.5,1.91
2012-04-21,MCG,4.0,2012 Round 4,2012,Blues,79,-30,1.10,0.00,-40.5,0.00,Bombers,109,+30,7.00,7.00,+40.5,1.91
2012-04-21,Marvel,4.0,2012 Round 4,2012,Magpies,97,+24,1.22,1.22,-28.5,0.00,Power,73,-24,4.30,0.00,+28.5,1.91
2012-04-21,AAMI,4.0,2012 Round 4,2012,Crows,96,+46,1.01,1.01,-90.5,0.00,Giants,50,-46,26.00,0.00,+90.5,1.91
2012-04-21,Domain,4.0,2012 Round 4,2012,Eagles,51,+5,1.68,1.68,-6.5,0.00,Hawks,46,-5,2.20,0.00,+6.5,1.91
2012-04-21,Gabba,4.0,2012 Round 4,2012,Lions,111,+65,1.35,1.35,-20.5,1.91,Suns,46,-65,3.20,0.00,+20.5,0.00
2012-04-22,GMHBA,4.0,2012 Round 4,2012,Cats,75,+10,1.18,1.18,-32.5,0.00,Tigers,65,-10,5.00,0.00,+32.5,1.91
2012-04-22,SCG,4.0,2012 Round 4,2012,Swans,113,+36,1.97,1.97,+1.5,1.91,Kangaroos,77,-36,1.83,0.00,-1.5,0.00
2012-04-22,MCG,4.0,2012 Round 4,2012,Demons,67,-21,3.00,0.00,+19.5,0.00,Bulldogs,88,+21,1.40,1.40,-19.5,1.91
2012-04-25,MCG,5.0,2012 Round 5,2012,Magpies,80,+1,1.80,1.80,-3.5,0.00,Bombers,79,-1,2.00,0.00,+3.5,1.91
2012-04-27,Domain,5.0,2012 Round 5,2012,Dockers,57,-8,2.35,0.00,+7.5,0.00,Blues,65,+8,1.62,1.62,-7.5,1.91
2012-04-28,Canberra,5.0,2012 Round 5,2012,Giants,62,-42,10.00,0.00,+62.5,1.91,Bulldogs,104,+42,1.05,1.05,-62.5,0.00
